Unnamed: 0,date,language_x,userid,level,word,guess,success,flight,success_rate,offered,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket,model_prediction,model_correct,dob,country,language_y
226904,11/1/2018 22:49,es,87668318-6ea4-4631-9019-30dab9541dca,5,met,conocer,False, noflight,11.11111111,27,9778,322.0,NN,65,0.617021277,2,5,81.81818182,meet,1083393,9,True,False,1/1/1994,Peru,
227194,11/1/2018 22:53,es,87668318-6ea4-4631-9019-30dab9541dca,4,trusted,veredicto,False, noflight,20.0,20,14641,5342.0,VBN,7,0.127659574,7,4,36.36363636,trust,92781,8,False,True,1/1/1994,Peru,
227195,11/1/2018 22:53,es,87668318-6ea4-4631-9019-30dab9541dca,4,trusted,veredicto,False, noflight,20.0,20,16965,1873.0,VBN,7,0.127659574,2,4,36.36363636,trust,92781,8,False,True,1/1/1994,Peru,
228320,11/18/2018 2:56,es,87668318-6ea4-4631-9019-30dab9541dca,4,my,mi,True, noflight,32.0,25,10432,38.0,PRP$,2399,0.978723404,1,4,90.90909091,my,34850394,7,True,True,1/1/1994,Peru,
228389,11/1/2018 22:51,es,87668318-6ea4-4631-9019-30dab9541dca,5,dives,divas,False, noflight,29.62962963,27,12646,6366.0,NNS,40,0.425531915,2,5,81.81818182,dive,24692,8,True,False,1/1/1994,Peru,
229640,11/18/2018 2:44,es,87668318-6ea4-4631-9019-30dab9541dca,4,her,ella,False, noflight,37.5,24,9508,306.0,PRP$,3011,1.0,1,4,90.90909091,her,12282014,7,True,False,1/1/1994,Peru,
232510,11/18/2018 1:10,es,87668318-6ea4-4631-9019-30dab9541dca,6,neck,cuello,True, noflight,36.0,25,11590,2307.0,NN,92,0.553191489,2,6,81.81818182,neck,542637,7,True,True,1/1/1994,Peru,
234562,11/18/2018 2:59,es,87668318-6ea4-4631-9019-30dab9541dca,5,warned,advertido,True, noflight,16.66666667,6,17374,2867.0,VBD,3,0.042553191,3,5,72.72727273,warn,212815,9,True,True,1/1/1994,Peru,
234563,11/18/2018 2:59,es,87668318-6ea4-4631-9019-30dab9541dca,4,displays,pantallas,False, noflight,21.42857143,14,16567,1412.0,NNS,3,0.021276596000000002,3,4,72.72727273,display,233638,8,True,False,1/1/1994,Peru,
234564,11/18/2018 2:59,es,87668318-6ea4-4631-9019-30dab9541dca,4,displays,pantallas,False, noflight,21.42857143,14,16746,1412.0,NNS,3,0.021276596000000002,3,4,72.72727273,display,233638,8,True,False,1/1/1994,Peru,
234569,11/18/2018 2:58,es,87668318-6ea4-4631-9019-30dab9541dca,6,expect,esperar,True, noflight,30.0,10,11587,432.0,VB,24,0.36170212799999996,3,6,72.72727273,expect,1582765,7,True,True,1/1/1994,Peru,
234570,11/18/2018 2:58,es,87668318-6ea4-4631-9019-30dab9541dca,6,gather,reunir,True, noflight,25.0,8,12696,1896.0,NN,37,0.404255319,3,6,72.72727273,gather,317835,8,True,True,1/1/1994,Peru,
3732,12/8/2018 3:00,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,wheel,wheel,False, noflight,42.85714286,21,10181,7685.0,NN,63,0.34042553200000003,2,1,81.81818182,wheel,654284,6,True,False,1/1/2003,,Vietnamese
7903,12/8/2018 3:02,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,fact,thá»±c táº¿,True, noflight,36.0,25,12522,333.0,NN,41,0.5106382979999999,2,1,81.81818182,fact,3523545,7,True,True,1/1/2003,,Vietnamese
8482,12/8/2018 3:01,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,2,sleep,sleep,False, noflight,51.51515152,33,9549,2119.0,NN,102,0.659574468,1,2,90.90909091,sleep,480969,5,True,False,1/1/2003,,Vietnamese
11044,12/8/2018 3:01,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,4,appears,appears,False, noflight,37.93103448,29,12351,455.0,VBZ,154,0.638297872,1,4,90.90909091,appear,1055224,7,True,False,1/1/2003,,Vietnamese
14411,12/8/2018 3:06,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,morning,sÃ¡ng,False, noflight,75.0,24,9579,855.0,NN,176,0.872340426,1,1,90.90909091,morning,1753441,3,True,False,1/1/2003,,Vietnamese
17023,12/8/2018 3:03,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,tower,thÃ¡p,True, noflight,53.84615385,26,10921,2272.0,NN,131,0.5106382979999999,1,1,90.90909091,tower,472120,5,True,True,1/1/2003,,Vietnamese
21000,12/8/2018 3:06,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,5,stay,á»Ÿ láº¡i,True, noflight,37.03703704,27,12217,499.0,NN,274,0.893617021,1,5,90.90909091,stay,2024884,7,True,True,1/1/2003,,Vietnamese
29047,12/8/2018 3:02,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,2,suddenly,Ä‘á»™t nhiÃªn,True, noflight,53.57142857,28,12336,2663.0,RB,404,0.659574468,1,2,90.90909091,suddenly,480857,5,True,True,1/1/2003,,Vietnamese
29606,12/8/2018 3:05,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,3,having,Ä‘ang cÃ³,True, noflight,47.36842105,19,12323,10.0,VBG,85,0.6808510640000001,2,3,81.81818182,have,5127337,6,True,True,1/1/2003,,Vietnamese
33002,12/8/2018 3:01,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,5,yours,yours,False, noflight,15.38461538,26,12373,2911.0,NNS,53,0.638297872,2,5,81.81818182,yours,420877,9,True,False,1/1/2003,,Vietnamese
42296,12/8/2018 3:05,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,3,bridges,cáº§u,True, noflight,55.0,20,16900,7936.0,NNS,3,0.063829787,2,3,81.81818182,bridge,123438,5,True,True,1/1/2003,,Vietnamese
45036,12/8/2018 3:05,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,2,seem,cÃ³ váº»,False, noflight,30.0,30,12347,244.0,NN,56,0.659574468,2,2,81.81818182,seem,1896292,7,True,False,1/1/2003,,Vietnamese
61058,12/8/2018 3:04,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,5,stops,dá»«ng láº¡i,True, noflight,17.85714286,28,12321,472.0,NNS,279,0.6808510640000001,1,5,90.90909091,stop,293312,9,True,True,1/1/2003,,Vietnamese
66956,12/8/2018 3:03,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,5,underneath,bÃªn dÆ°á»›i,True, noflight,18.75,32,12611,7498.0,NN,38,0.446808511,2,5,81.81818182,underneath,142352,9,True,True,1/1/2003,,Vietnamese
70310,12/8/2018 3:03,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,you,báº¡n,True, noflight,70.58823529,17,9537,11.0,PRP,12629,1.0,1,1,90.90909091,you,131164406,3,True,True,1/1/2003,,Vietnamese
75650,12/8/2018 3:04,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,places,nÆ¡i á»Ÿ,False, noflight,20.0,15,12433,541.0,NNS,75,0.574468085,2,1,81.81818182,place,1354751,8,True,False,1/1/2003,,Vietnamese
84162,12/8/2018 3:06,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,guards,báº£o vá»‡,True, noflight,39.28571429,28,12666,5399.0,NNS,178,0.404255319,1,1,90.90909091,guard,160755,7,True,True,1/1/2003,,Vietnamese
84271,12/8/2018 3:05,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,6,taken,láº¥y,True, noflight,28.57142857,21,12460,62.0,VBN,56,0.553191489,2,6,81.81818182,take,2648832,8,True,True,1/1/2003,,Vietnamese
94276,12/8/2018 3:04,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,4,scars,sáº¹o,True, noflight,25.0,24,18179,11190.0,NNS,4,0.08510638300000001,2,4,81.81818182,scar,57872,8,True,True,1/1/2003,,Vietnamese
95946,12/8/2018 3:04,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,2,third,ba,False, noflight,47.61904762,21,10717,654.0,JJ,152,0.319148936,2,2,81.81818182,third,2388508,6,True,False,1/1/2003,,Vietnamese
100190,12/8/2018 3:03,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,number,sá»‘,True, noflight,80.0,20,12430,142.0,NN,85,0.574468085,2,1,81.81818182,number,7027398,2,True,True,1/1/2003,,Vietnamese
107967,12/8/2018 3:04,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,surprise,ngáº¡c nhiÃªn,True, noflight,77.41935484,31,11582,4165.0,NN,57,0.553191489,2,1,81.81818182,surprise,498345,3,True,True,1/1/2003,,Vietnamese
115955,12/8/2018 3:06,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,part,pháº§n,True, noflight,69.56521739,23,12261,130.0,NN,102,0.787234043,1,1,90.90909091,part,7432611,4,True,True,1/1/2003,,Vietnamese
134588,12/8/2018 3:05,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,4,grab,vá»“ láº¥y,True, noflight,28.57142857,21,10002,8460.0,NN,93,0.6808510640000001,1,4,90.90909091,grab,405805,8,True,True,1/1/2003,,Vietnamese
162937,12/8/2018 3:00,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,4,continued,continude,False, noflight,12.90322581,31,15252,303.0,JJ,433,0.08510638300000001,2,4,81.81818182,continue,747874,9,True,False,1/1/2003,,Vietnamese
165573,12/8/2018 3:03,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,4,clothes,quáº§n Ã¡o,True, noflight,58.06451613,31,9786,2399.0,NNS,53,0.36170212799999996,2,4,81.81818182,clothes,546803,5,True,True,1/1/2003,,Vietnamese
165647,12/8/2018 3:06,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,5,bursts,ná»•,False, noflight,37.03703704,27,12597,7251.0,NNS,55,0.446808511,2,5,81.81818182,burst,16385,7,True,False,1/1/2003,,Vietnamese
167119,12/8/2018 3:00,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,6,dust,dust,False, noflight,26.08695652,23,10036,9404.0,NN,48,0.36170212799999996,2,6,81.81818182,dust,381620,8,True,False,1/1/2003,,Vietnamese
172326,12/8/2018 3:01,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,4,rushes,rushes,True, noflight,20.0,25,12664,5422.0,NNS,93,0.404255319,2,4,81.81818182,rush,17431,8,True,True,1/1/2003,,Vietnamese
172690,12/8/2018 3:03,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,3,toward,vá» phÃ­a,True, noflight,29.62962963,27,10773,1456.0,IN,285,0.574468085,1,3,90.90909091,toward,1010952,8,True,True,1/1/2003,,Vietnamese
176896,12/8/2018 3:01,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,kiss,hoon,False, noflight,65.0,20,10148,6316.0,NN,110,0.553191489,1,1,90.90909091,kiss,72326,4,True,False,1/1/2003,,Vietnamese
178272,12/8/2018 3:00,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,excuse,excuse,False, noflight,58.33333333,36,12269,7872.0,NN,120,0.765957447,1,1,90.90909091,excuse,168059,5,True,False,1/1/2003,,Vietnamese
189490,12/8/2018 3:04,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,going,Ä‘ang Ä‘i,True, noflight,20.68965517,29,9506,49.0,VBG,800,0.957446809,1,1,90.90909091,go,8570874,8,True,True,1/1/2003,,Vietnamese
191099,12/8/2018 3:00,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,1,box,box,False, noflight,63.33333333,30,10812,576.0,NN,257,0.574468085,1,1,90.90909091,box,2193830,4,True,False,1/1/2003,,Vietnamese
224752,12/8/2018 3:01,vi,c96a9390-ba9c-49ce-9be8-7658e505e504,5,watching,watching,False, noflight,23.80952381,21,12295,520.0,VBG,127,0.723404255,1,5,90.90909091,watch,891377,8,True,False,1/1/2003,,Vietnamese
3858,10/29/2018 19:33,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,2,statues,lluviaeletrica,False, languagerank,50.0,2,17858,4509.0,NNS,4,0.042553191,4,2,63.63636364,statue,62785,5,True,False,1/1/2009,Colombia,Spanish
49068,10/29/2018 19:30,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,2,nation,bebe,False, languagerank,80.0,5,11561,982.0,NN,4,0.063829787,9,2,18.18181818,nation,930089,2,False,True,1/1/2009,Colombia,Spanish
114354,10/29/2018 19:30,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,2,reads,fuego,False, languagerank,33.33333333,27,12670,216.0,NNS,67,0.404255319,2,2,81.81818182,read,229824,7,True,False,1/1/2009,Colombia,Spanish
116387,10/29/2018 19:34,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,2,taped,lluvia,False, languagerank,28.57142857,7,14434,7098.0,NNS,10,0.127659574,7,2,36.36363636,tape,35285,8,False,True,1/1/2009,Colombia,Spanish
124901,10/29/2018 19:30,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,2,anyway,papa,False, languagerank,10.52631579,19,12363,1591.0,RB,80,0.638297872,2,2,81.81818182,anyway,912811,9,True,False,1/1/2009,Colombia,Spanish
127353,10/29/2018 19:34,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,2,giving,remano,False, languagerank,36.84210526,19,12366,98.0,VBG,66,0.638297872,2,2,81.81818182,give,1723490,7,True,False,1/1/2009,Colombia,Spanish
137886,10/29/2018 19:32,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,2,researched,poder,False, languagerank,0.0,5,17296,369.0,V,0,0.0,8,2,27.27272727,research,83831,10,False,True,1/1/2009,Colombia,Spanish
220171,10/29/2018 19:33,es,547d7f7f-8a10-4384-ae8b-9e7cbcfe4201,1,species,amor,False, languagerank,50.0,6,11870,1580.0,NNS,14,0.127659574,6,1,45.45454545,species,920168,5,False,True,1/1/2009,Colombia,Spanish
4004,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,women,bayan,False, languagerank,71.42857143,7,10110,259.0,NNS,27,0.319148936,3,2,72.72727273,woman,3586973,3,True,False,1/1/1981,Turkey,Turkish
12859,11/19/2018 20:55,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,losing,Ã§,False, languagerank,57.14285714,7,12798,431.0,VBG,24,0.36170212799999996,3,2,72.72727273,lose,557947,5,True,False,1/1/1981,Turkey,Turkish
15814,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,closed,kapalÄ±,True, languagerank,69.76744186,43,12483,4007.0,VBD,54,0.531914894,2,2,81.81818182,close,622575,4,True,True,1/1/1981,Turkey,Turkish
15815,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,closed,kapalÄ±,True, languagerank,69.76744186,43,16489,3488.0,VBD,54,0.531914894,1,2,81.81818182,close,622575,4,True,True,1/1/1981,Turkey,Turkish
18312,11/19/2018 20:58,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,relieved,reli,False, languagerank,33.33333333,9,12829,4439.0,VBN,36,0.34042553200000003,3,2,72.72727273,relieve,60514,7,True,False,1/1/1981,Turkey,Turkish
21505,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,chains,ÅŸans,False, languagerank,0.0,7,13794,1635.0,NNS,21,0.17021276600000002,5,2,54.54545455,chain,181280,10,True,False,1/1/1981,Turkey,Turkish
23272,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,white,beyaz,True, languagerank,76.0,25,9966,599.0,JJ,147,0.574468085,1,2,90.90909091,white,2579485,3,True,True,1/1/1981,Turkey,Turkish
46947,11/19/2018 20:57,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,tin,tin,False, languagerank,26.92307692,26,14317,5559.0,NN,386,0.127659574,2,2,81.81818182,tin,134807,8,True,False,1/1/1981,Turkey,Turkish
61681,11/19/2018 20:57,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,enters,enteresan,False, languagerank,14.70588235,34,12470,555.0,NNS,144,0.531914894,1,2,90.90909091,enter,168471,9,True,False,1/1/1981,Turkey,Turkish
83164,11/19/2018 20:55,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,cow,cow,False, languagerank,66.66666667,24,10032,4426.0,NN,14,0.127659574,1,2,90.90909091,cow,123168,4,True,False,1/1/1981,Turkey,Turkish
101849,11/19/2018 20:57,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,human,insan,True, languagerank,82.85714286,35,12532,645.0,NN,67,0.489361702,2,1,81.81818182,human,2425737,2,True,True,1/1/1981,Turkey,Turkish
110279,11/19/2018 20:53,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,winged,mn,False, languagerank,50.0,6,14740,28160.0,VBD,24,0.106382979,5,1,54.54545455,winged,22121,5,True,False,1/1/1981,Turkey,Turkish
115725,11/19/2018 20:57,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,rings,yÃ¼zÃ¼k,True, languagerank,33.33333333,24,12637,3846.0,NNS,45,0.425531915,2,2,81.81818182,ring,239904,7,True,True,1/1/1981,Turkey,Turkish
142084,11/19/2018 20:56,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,open,aÃ§Ä±k,True, languagerank,76.66666667,30,9585,569.0,JJ,488,0.914893617,1,1,90.90909091,open,1818713,3,True,True,1/1/1981,Turkey,Turkish
144091,11/19/2018 20:55,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,flaps,m,False, languagerank,0.0,4,13849,7806.0,NNS,14,0.17021276600000002,5,1,54.54545455,flap,28931,10,True,False,1/1/1981,Turkey,Turkish
144243,11/19/2018 20:56,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,charge,deÄŸiÅŸim,False, languagerank,16.0,25,9875,6040.0,NN,39,0.446808511,2,2,81.81818182,charge,982854,9,True,False,1/1/1981,Turkey,Turkish
146924,11/19/2018 20:57,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,letters,defter,False, languagerank,66.66666667,3,13818,856.0,NNS,17,0.17021276600000002,5,1,54.54545455,letter,637313,4,True,False,1/1/1981,Turkey,Turkish
170355,11/19/2018 20:58,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,addresses,adres,True, languagerank,50.0,2,13856,1129.0,NNS,13,0.17021276600000002,5,1,54.54545455,address,217912,5,True,True,1/1/1981,Turkey,Turkish
172453,11/19/2018 20:55,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,worlds,dÃ¼nyalar,True, languagerank,47.82608696,23,16116,126.0,NNS,3,0.063829787,1,1,90.90909091,world,473479,6,True,True,1/1/1981,Turkey,Turkish
177156,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,basket,sepet,True, languagerank,0.0,5,10208,3829.0,NN,30,0.127659574,4,2,63.63636364,basket,207773,10,True,True,1/1/1981,Turkey,Turkish
190809,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,poorer,dd,False, languagerank,23.80952381,21,16662,1244.0,J,0,0.0,2,1,81.81818182,poor,43599,8,True,False,1/1/1981,Turkey,Turkish
204895,11/19/2018 20:56,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,fire,fire,False, languagerank,75.0,24,10800,2203.0,NN,243,0.808510638,2,1,81.81818182,fire,1753481,3,True,False,1/1/1981,Turkey,Turkish
213722,11/19/2018 20:58,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,brand,nx,False, languagerank,50.0,6,14832,710.0,NN,10,0.106382979,7,2,36.36363636,brand,1417361,5,False,True,1/1/1981,Turkey,Turkish
214317,11/19/2018 20:57,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,bush,meÅŸgul,False, languagerank,33.33333333,6,13463,5880.0,NN,16,0.212765957,5,2,54.54545455,bush,88077,7,True,False,1/1/1981,Turkey,Turkish
214695,11/19/2018 20:54,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,1,photographed,kartpostal,False, languagerank,33.33333333,6,18050,5522.0,V,0,0.0,6,1,45.45454545,photograph,70019,7,False,True,1/1/1981,Turkey,Turkish
215055,11/19/2018 20:56,tr,43fa3948-5197-48ed-83af-ca56c4d3cda3,2,ramps,rampa,False, languagerank,33.33333333,3,18013,5274.0,N,0,0.0,4,2,63.63636364,ramp,45402,7,True,False,1/1/1981,Turkey,Turkish
4101,12/27/2018 14:28,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,discovered,khÃ¡m phÃ¡,True, languagerank,42.85714286,7,13525,992.0,VBN,13,0.212765957,5,1,54.54545455,discover,714558,6,True,True,1/1/2004,Vietnam,Vietnamese
10909,12/27/2018 14:25,ko,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,warm,áº¥m Ã¡p,False, languagerank,54.54545455,22,10494,3780.0,NN,48,0.5106382979999999,2,2,81.81818182,warm,888603,5,True,False,1/1/2004,Vietnam,Vietnamese
29170,12/27/2018 14:26,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,move,rá»i Ä‘i,False, languagerank,66.66666667,24,10011,263.0,NN,259,0.893617021,1,2,90.90909091,move,2238149,4,True,False,1/1/2004,Vietnam,Vietnamese
47458,12/27/2018 14:24,ko,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,intersection,chiáº¿n binh,False, languagerank,100.0,3,14851,5300.0,NN,9,0.106382979,7,1,36.36363636,intersection,140446,0,False,True,1/1/2004,Vietnam,Vietnamese
53540,12/27/2018 14:25,ko,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,our,life,False, languagerank,36.66666667,30,10439,47.0,PRP$,582,1.0,1,2,90.90909091,our,26552611,7,True,False,1/1/2004,Vietnam,Vietnamese
61619,12/27/2018 14:26,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,branches,k,False, languagerank,12.5,8,14408,10169.0,NNS,11,0.127659574,6,1,45.45454545,branch,249648,9,False,True,1/1/2004,Vietnam,Vietnamese
62597,12/27/2018 14:25,ko,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,dress,chá»‹u,False, languagerank,58.33333333,24,10064,2417.0,NN,87,0.553191489,2,2,81.81818182,dress,516287,5,True,False,1/1/2004,Vietnam,Vietnamese
68931,12/27/2018 14:28,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,milk,sá»¯a,True, languagerank,62.5,16,10076,1851.0,NN,28,0.25531914899999997,1,2,90.90909091,milk,745063,4,True,True,1/1/2004,Vietnam,Vietnamese
110207,12/27/2018 14:27,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,dollars,tiá»n dola,False, languagerank,50.0,6,9882,1232.0,NNS,4,0.063829787,9,2,18.18181818,dollar,746310,5,False,True,1/1/2004,Vietnam,Vietnamese
120735,12/27/2018 14:28,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,sea,biá»ƒn,True, languagerank,60.71428571,28,9574,1234.0,NN,149,0.36170212799999996,2,1,81.81818182,sea,1142975,4,True,True,1/1/2004,Vietnam,Vietnamese
127076,12/27/2018 14:28,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,file,tá»‡p,True, languagerank,28.57142857,7,13232,307.0,NN,17,0.25531914899999997,4,2,63.63636364,file,2739694,8,True,True,1/1/2004,Vietnam,Vietnamese
135514,12/27/2018 14:28,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,fountains,rá»«ng nÃºi,False, languagerank,66.66666667,6,18095,5885.0,NNS,1,0.021276596000000002,4,2,63.63636364,fountain,34365,4,True,False,1/1/2004,Vietnam,Vietnamese
139143,12/27/2018 14:27,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,cage,cáº¯n,False, languagerank,43.47826087,23,10855,4580.0,NN,59,0.29787234,2,2,81.81818182,cage,172101,6,True,False,1/1/2004,Vietnam,Vietnamese
145937,12/27/2018 14:29,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,doing,lÃ m viá»‡c,True, languagerank,59.25925926,27,12206,18.0,VBG,337,0.914893617,1,1,90.90909091,do,4155099,5,True,True,1/1/2004,Vietnam,Vietnamese
166177,12/27/2018 14:25,ko,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,kingdoms,vua,False, languagerank,75.0,4,17429,3048.0,NNS,2,0.021276596000000002,3,2,72.72727273,kingdom,50088,3,True,False,1/1/2004,Vietnam,Vietnamese
167663,12/27/2018 14:28,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,welcoming,chÃ o má»«ng,False, languagerank,9.523809523999999,21,16885,5765.0,VBG,2,0.042553191,1,1,90.90909091,welcome,60176,10,True,False,1/1/2004,Vietnam,Vietnamese
174600,12/27/2018 14:26,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,hunted,chÄƒt,False, languagerank,20.0,10,17900,4688.0,VBN,1,0.021276596000000002,5,1,54.54545455,hunt,33955,8,True,False,1/1/2004,Vietnam,Vietnamese
184845,12/27/2018 14:29,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,2,known,hiá»ƒu biáº¿t,False, languagerank,66.66666667,3,12612,73.0,VBN,35,0.446808511,3,2,72.72727273,know,2912370,4,True,False,1/1/2004,Vietnam,Vietnamese
192373,12/27/2018 14:29,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,balloon,bÃ³ng,False, languagerank,20.83333333,24,10115,5194.0,NN,46,0.212765957,2,1,81.81818182,balloon,112076,8,True,False,1/1/2004,Vietnam,Vietnamese
201503,12/27/2018 14:27,vi,e3009c2f-935e-4ab4-9d9e-0f7d9d1e5505,1,treasure,=)),False, languagerank,44.44444444,9,11032,4019.0,NN,28,0.17021276600000002,4,1,63.63636364,treasure,176576,6,True,False,1/1/2004,Vietnam,Vietnamese
4183,12/13/2018 17:35,es,bf56d276-ae49-458b-a952-32feeb9f3954,2,voice,voz,True, noflight,60.0,25,10810,6622.0,NN,366,0.808510638,1,2,90.90909091,voice,1091931,4,True,True,1/1/2008,Spain,Spanish
11376,12/13/2018 17:33,es,bf56d276-ae49-458b-a952-32feeb9f3954,4,follows,encontrar,False, noflight,17.39130435,23,12446,250.0,VBZ,106,0.553191489,2,4,81.81818182,follow,669587,9,True,False,1/1/2008,Spain,Spanish
11837,11/27/2018 17:27,es,bf56d276-ae49-458b-a952-32feeb9f3954,1,drive,conducir,True, noflight,60.0,20,9696,600.0,NN,76,0.36170212799999996,2,1,81.81818182,drive,1051285,4,True,True,1/1/2008,Spain,Spanish
14624,12/13/2018 17:40,es,bf56d276-ae49-458b-a952-32feeb9f3954,1,fight,lucha,True, noflight,31.81818182,22,10135,2018.0,NN,141,0.70212766,1,1,90.90909091,fight,606928,7,True,True,1/1/2008,Spain,Spanish
14771,11/27/2018 17:22,es,bf56d276-ae49-458b-a952-32feeb9f3954,1,party,fiesta,True, noflight,57.14285714,28,9656,414.0,NN,124,0.574468085,1,1,90.90909091,party,2545184,5,True,True,1/1/2008,Spain,Spanish
18099,12/13/2018 17:43,es,bf56d276-ae49-458b-a952-32feeb9f3954,1,snapped,roto,True, noflight,20.0,5,17700,8322.0,VBD,2,0.042553191,3,1,72.72727273,snap,67161,8,True,True,1/1/2008,Spain,Spanish
19005,11/27/2018 17:27,es,bf56d276-ae49-458b-a952-32feeb9f3954,2,sorry,perdÃ³n,True, noflight,56.75675676,37,12220,1781.0,NN,433,0.893617021,1,2,90.90909091,sorry,785146,5,True,True,1/1/2008,Spain,Spanish
