"","date","language_x","userid","level","word","guess","success","flight","success_rate","offered","id","rank","pos","tf","idf","level1","level2","psuccess","lemma","lemmaTF","bucket","model_prediction","model_correct","dob","country","language_y","age","syl"
"2936",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"stair","escalera","True"," noflight",19.04761905,21,15812,NA,"NN",1,0.021276596,2,11,0,"stairs",28136,9,"False","False",1994-01-01,"Peru","",24.8793950312396,1
"2937",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"stair","escalera","True"," noflight",19.04761905,21,15812,NA,"NN",1,0.021276596,2,11,0,"stairs",28136,9,"False","False",1994-01-01,"Peru","",24.8793950312396,1
"2938",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"stair","escalera","True"," noflight",19.04761905,21,15812,NA,"NN",1,0.021276596,2,11,0,"stairs",28136,9,"False","False",1994-01-01,"Peru","",24.8793950312396,1
"2939",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"stair","escalera","True"," noflight",19.04761905,21,15812,NA,"NN",1,0.021276596,2,11,0,"stairs",28136,9,"False","False",1994-01-01,"Peru","",24.8793950312396,1
"2940",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"stair","noseeee","False"," noflight",19.04761905,21,15812,NA,"NN",1,0.021276596,2,11,0,"stairs",28136,9,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"2941",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"stair","nose","False"," noflight",19.04761905,21,15812,NA,"NN",1,0.021276596,2,11,0,"stairs",28136,9,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"2942",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"stair","escaleras","False"," noflight",19.04761905,21,15812,NA,"NN",1,0.021276596,2,11,0,"stairs",28136,9,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"2943",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",7,"bigger","mas grande","False"," noflight",17.85714286,28,16136,180,"JJR",34,0.510638298,2,7,81.81818182,"big",799986,9,"True","False",1994-01-01,"Peru","",24.8328505484035,2
"2944",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"hugs","nsas","False"," noflight",32,25,12604,8294,"NNS",47,0.446808511,2,3,81.81818182,"hug",11367,7,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"2945",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"be","ser","True"," noflight",53.33333333,30,9498,2,"VB",2119,0.978723404,1,1,90.90909091,"be",82128083,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2946",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"immediately","inmediatamente","True"," noflight",62.5,24,9902,1116,"RB",71,0.510638298,2,1,81.81818182,"immediately",1396628,4,"True","True",1994-01-01,"Peru","",24.8793950312396,5
"2947",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"another","otro","True"," noflight",50,28,12196,172,"DT",373,0.936170213,1,2,90.90909091,"another",7256808,5,"True","True",1994-01-01,"Peru","",24.8793950312396,3
"2948",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"rat","rata","True"," noflight",35,20,10049,4526,"NN",112,0.276595745,2,2,81.81818182,"rat",101934,7,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2949",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"probably","probablemente","True"," noflight",41.66666667,24,10811,426,"RB",83,0.659574468,2,1,81.81818182,"probably",3391732,6,"True","True",1994-01-01,"Peru","",24.8793950312396,3
"2950",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"warmed","noseee","False"," noflight",20,15,17670,3780,"VBN",3,0.042553191,2,2,81.81818182,"warm",42743,8,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"2951",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"miss","seÃ±orita","True"," noflight",56.25,16,12296,4108,"NN",289,0.723404255,1,1,90.90909091,"miss",677877,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2952",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"seconds","segundo","False"," noflight",60,30,12549,12627,"NNS",40,0.489361702,2,2,81.81818182,"second",889068,4,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2953",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"everything","todo","True"," noflight",26.08695652,23,10843,389,"NN",248,0.85106383,1,3,90.90909091,"everything",3661627,8,"True","True",1994-01-01,"Peru","",24.8328505484035,3
"2954",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",6,"bat","murcialagoooooo","False"," noflight",38.46153846,26,10027,8541,"NN",32,0.212765957,2,6,81.81818182,"bat",158224,7,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"2955",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",8,"raising","carrera","False"," noflight",18.75,32,13139,10275,"VBG",15,0.276595745,4,8,63.63636364,"raise",311185,9,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2956",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",8,"raising","carrera","False"," noflight",18.75,32,16399,9820,"VBG",15,0.276595745,2,8,63.63636364,"raise",311185,9,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2957",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"spaces","espacios","True"," noflight",29.62962963,27,16216,390,"N",0,0,2,1,81.81818182,"space",482686,8,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"2958",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"wonderful","maravilloso","True"," noflight",52.63157895,19,12394,1339,"NN",92,0.595744681,2,1,81.81818182,"wonderful",1113273,5,"True","True",1994-01-01,"Peru","",24.8793950312396,3
"2959",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"scared","asustado","True"," noflight",46.875,32,12339,6042,"VBN",90,0.659574468,1,1,90.90909091,"scared",191822,6,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2960",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"anywhere","cualquiera","False"," noflight",33.33333333,21,12419,1686,"RB",43,0.595744681,2,4,81.81818182,"anywhere",841826,7,"True","False",1994-01-01,"Peru","",24.8793950312396,3
"2961",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"tea","te","True"," noflight",63.15789474,19,12143,1763,"NN",49,0.276595745,2,1,81.81818182,"tea",739641,4,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2962",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"knocks","golpes","True"," noflight",20,30,12404,8243,"NNS",74,0.595744681,2,4,81.81818182,"knock",11691,8,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2963",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"named","nombrado","False"," noflight",24.13793103,29,13246,7822,"VBN",16,0.255319149,4,4,63.63636364,"name",1234285,8,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"2964",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"named","nombrado","False"," noflight",24.13793103,29,16474,226,"VBN",16,0.255319149,2,4,63.63636364,"name",1234285,8,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"2965",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",6,"warming","calentando","False"," noflight",21.05263158,19,17669,3780,"VBG",3,0.063829787,2,6,81.81818182,"warm",68385,8,"True","False",1994-01-01,"Peru","",24.8328505484035,2
"2966",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"big","grande","True"," noflight",79.31034483,29,9500,180,"JJ",441,0.936170213,1,1,90.90909091,"big",5103506,3,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2967",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"talking","hablando","True"," noflight",33.33333333,27,12189,424,"VBG",201,0.936170213,1,2,90.90909091,"talk",1300703,7,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"2968",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"facts","hechos","True"," noflight",10.52631579,19,16190,333,"NNS",2,0.042553191,2,2,81.81818182,"fact",635511,9,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2969",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"feeling","sentimiento","True"," noflight",34.14634146,41,12417,156,"VBG",49,0.595744681,2,3,81.81818182,"feel",710042,7,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"2970",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"feeling","sentimiento","True"," noflight",34.14634146,41,16682,1286,"VBG",49,0.595744681,4,3,81.81818182,"feel",710042,7,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"2971",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"halves","nose","False"," noflight",16,25,16877,6405,"NNS",4,0.063829787,2,11,0,"half",41529,9,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"2972",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"push","empujar","True"," noflight",51.72413793,29,9827,5062,"NN",67,0.553191489,2,3,81.81818182,"push",682365,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2973",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"truck","truco","False"," noflight",38.46153846,26,9773,1629,"NN",245,0.319148936,1,2,90.90909091,"truck",639914,7,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"2974",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"what","que","True"," noflight",77.27272727,22,9534,44,"WP",3295,1,1,3,90.90909091,"what",28459816,3,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2975",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"knocking","noqueando","False"," noflight",38.0952381,21,12595,3370,"VBG",61,0.446808511,2,4,81.81818182,"knock",68910,7,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2976",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"pizzas","pizzas","True"," noflight",58.82352941,17,17484,3222,"NN",2,0.042553191,1,11,0,"pizza",36367,5,"False","False",1994-01-01,"Peru","",24.8328505484035,2
"2977",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"folk","no","False"," noflight",35.48387097,31,15842,NA,"NN",6,0.063829787,2,11,0,"folk",168852,7,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"2978",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"folk","gente","True"," noflight",35.48387097,31,15842,NA,"NN",6,0.063829787,2,11,0,"folk",168852,7,"False","False",1994-01-01,"Peru","",24.8793950312396,1
"2979",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"folk","adastsg","False"," noflight",35.48387097,31,15842,NA,"NN",6,0.063829787,2,11,0,"folk",168852,7,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"2980",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"folk","gente","True"," noflight",35.48387097,31,15842,NA,"NN",6,0.063829787,2,11,0,"folk",168852,7,"False","False",1994-01-01,"Peru","",24.8793950312396,1
"2981",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"folk","noseeee","False"," noflight",35.48387097,31,15842,NA,"NN",6,0.063829787,2,11,0,"folk",168852,7,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"2982",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"folk","gente","True"," noflight",35.48387097,31,15842,NA,"NN",6,0.063829787,2,11,0,"folk",168852,7,"False","False",1994-01-01,"Peru","",24.8793950312396,1
"2983",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"sir","seÃ±or","True"," noflight",45.45454545,22,12255,3271,"NN",225,0.808510638,1,1,90.90909091,"sir",350188,6,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2984",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"fly","volar","True"," noflight",56.66666667,30,12265,3591,"NN",254,0.787234043,1,1,90.90909091,"fly",441284,5,"True","True",1994-01-01,"Peru","",24.8328505484035,1
"2985",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"phone","telefono","True"," noflight",75,20,12962,565,"NN",75,0.29787234,2,3,81.81818182,"phone",2332384,3,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2986",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"dissolve","disolver","True"," noflight",33.33333333,24,11414,5339,"NN",121,0.340425532,2,1,81.81818182,"dissolve",72729,7,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"2987",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"about","sobre","False"," noflight",30.43478261,23,10474,242,"IN",1051,0.957446809,1,4,90.90909091,"about",24267521,7,"True","False",1994-01-01,"Peru","",24.8328505484035,2
"2988",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"hear","oir","True"," noflight",50,26,12192,375,"NN",289,0.936170213,1,1,90.90909091,"hear",1683976,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2989",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"cloud","nuve","False"," noflight",56.52173913,23,12606,11601,"NN",43,0.446808511,2,2,81.81818182,"cloud",822551,5,"True","False",1994-01-01,"Peru","",24.8328505484035,1
"2990",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"running","correr","False"," noflight",37.5,16,12276,202,"VBG",184,0.765957447,1,2,90.90909091,"run",1925277,7,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2991",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"left","izquierda","True"," noflight",51.61290323,31,9981,213,"NN",329,0.914893617,1,5,90.90909091,"leave",2590846,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"2992",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"lowest","largamente","False"," noflight",12.76595745,47,17890,289,"JJS",1,0.021276596,2,5,81.81818182,"low",311705,9,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2993",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"lowest","largamente","False"," noflight",12.76595745,47,16179,289,"JJS",1,0.021276596,2,5,81.81818182,"low",311705,9,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2994",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",6,"beside","sido","False"," noflight",25,20,12671,5082,"NN",64,0.404255319,2,6,81.81818182,"beside",183219,8,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"2995",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"deal","nose","False"," noflight",18.75,16,11334,959,"NN",67,0.595744681,2,3,81.81818182,"deal",828105,9,"True","False",1994-01-01,"Peru","",24.8328505484035,1
"2996",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"saying","diciendo","True"," noflight",35.29411765,17,12310,46,"VBG",86,0.70212766,1,1,90.90909091,"say",1646039,7,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"2997",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"covered","cubierto","True"," noflight",35,20,12442,502,"VBN",52,0.574468085,2,1,81.81818182,"cover",1036673,7,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"2998",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"sweets","dulces","True"," noflight",35.71428571,28,18282,8931,"NNS",3,0.042553191,1,2,90.90909091,"sweet",52556,7,"True","True",1994-01-01,"Peru","",24.8328505484035,1
"2999",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"safer","a salvo","False"," noflight",37.5,24,16424,6494,"NN",5,0.085106383,1,2,90.90909091,"safe",122232,7,"True","False",1994-01-01,"Peru","",24.8328505484035,2
"3000",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",6,"over","sobre","True"," noflight",10,20,10440,197,"IN",1449,0.978723404,1,6,90.90909091,"over",8915599,9,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3001",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"doctors","doctores","True"," noflight",48.14814815,27,16480,922,"N",0,0,2,1,81.81818182,"doctor",557014,6,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3002",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"said","dijo","True"," noflight",50,16,9522,46,"VBD",341,0.936170213,1,1,90.90909091,"say",15125504,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3003",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"staring","empezando","False"," noflight",8.695652174,23,12644,4868,"VBG",43,0.425531915,2,5,81.81818182,"stare",94992,10,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"3004",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"near","near","False"," noflight",37.03703704,27,10705,7421,"IN",81,0.659574468,2,1,81.81818182,"near",1600627,7,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"3005",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"chases","perseguir","False"," noflight",4.761904762,21,12687,5552,"NNS",44,0.404255319,2,3,81.81818182,"chase",16635,10,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"3006",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"middle","medio","True"," noflight",44,25,12432,1747,"NN",76,0.574468085,2,2,81.81818182,"middle",824774,6,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3007",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"ago","hace","True"," noflight",19.04761905,21,9592,497,"RB",46,0.489361702,2,2,81.81818182,"ago",3004720,9,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3008",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"close","cerrado","False"," noflight",25,24,10819,8282,"RB",288,0.893617021,1,1,90.90909091,"close",1348922,8,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"3009",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"listening","aprendiendo","False"," noflight",55.55555556,54,16627,1173,"VBG",43,0.510638298,2,3,81.81818182,"listen",363707,5,"True","False",1994-01-01,"Peru","",24.8793950312396,3
"3010",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"listening","aprendiendo","False"," noflight",55.55555556,54,12520,8039,"VBG",43,0.510638298,2,3,81.81818182,"listen",363707,5,"True","False",1994-01-01,"Peru","",24.8793950312396,3
"3011",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",7,"show","programa","False"," noflight",29.16666667,24,10090,498,"NN",238,0.893617021,1,7,90.90909091,"show",3057678,8,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"3012",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"tonight","esta noche","True"," noflight",62.5,24,12338,3012,"NN",91,0.659574468,1,4,90.90909091,"tonight",393523,4,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3013",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",6,"rise","levantarse","False"," noflight",21.42857143,28,9791,2218,"NN",54,0.489361702,2,6,81.81818182,"rise",334925,8,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"3014",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"dark","oscuro","True"," noflight",52.63157895,19,9631,3665,"NN",159,0.744680851,1,5,90.90909091,"dark",1082240,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3015",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"catch","atrapar","True"," noflight",54.54545455,22,12221,5498,"NN",116,0.872340426,1,1,90.90909091,"catch",564343,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3016",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"song","canciÃ³n","True"," noflight",44,25,10167,891,"NN",158,0.659574468,1,2,90.90909091,"song",1059156,6,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3017",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"terrified","terrible","False"," noflight",28.57142857,21,10374,8576,"VBN",42,0.425531915,2,3,81.81818182,"terrify",43949,8,"True","False",1994-01-01,"Peru","",24.8793950312396,3
"3018",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"various","varios","True"," noflight",61.11111111,18,11307,682,"JJ",58,0.404255319,2,1,81.81818182,"various",2261861,4,"True","True",1994-01-01,"Peru","",24.8793950312396,3
"3019",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"excite","exitar","True"," noflight",9.523809524,21,15806,NA,"N",0,0,2,11,0,"excite",27970,10,"False","False",1994-01-01,"Peru","",24.8328505484035,2
"3020",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"every","cada","True"," noflight",28.57142857,21,12203,146,"DT",243,0.914893617,1,5,90.90909091,"every",8367103,8,"True","True",1994-01-01,"Peru","",24.8793950312396,3
"3021",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"stared","empezado","False"," noflight",6.896551724,29,17944,4868,"VBN",2,0.021276596,1,5,90.90909091,"stare",37259,10,"True","False",1994-01-01,"Peru","",24.8328505484035,1
"3022",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"actually","actualmente","True"," noflight",39.39393939,33,9907,321,"RB",149,0.787234043,1,3,90.90909091,"actually",4265943,7,"True","True",1994-01-01,"Peru","",24.8793950312396,4
"3023",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"had","estuvo","False"," noflight",33.33333333,18,10425,10,"VBD",405,0.978723404,1,4,90.90909091,"have",21380116,7,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"3024",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"reveal","revelar","True"," noflight",23.80952381,21,11140,1226,"NN",135,0.617021277,1,1,90.90909091,"reveal",356366,8,"True","True",1994-01-01,"Peru","",24.8328505484035,2
"3025",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",11,"dive","divo","False"," noflight",37.5,24,15837,NA,"NN",31,0.234042553,2,11,0,"dive",115673,7,"False","True",1994-01-01,"Peru","",24.8793950312396,1
"3026",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"mirror","espejo","True"," noflight",57.69230769,26,10676,8279,"NN",74,0.340425532,2,2,81.81818182,"mirror",326504,5,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3027",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"afraid","nose","False"," noflight",19.04761905,21,9690,2694,"NN",86,0.638297872,2,4,81.81818182,"afraid",474080,9,"True","False",1994-01-01,"Peru","",24.8793950312396,2
"3028",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",7,"sure","seguro","True"," noflight",45.45454545,22,12193,221,"NN",304,0.936170213,1,7,90.90909091,"sure",5970382,6,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3029",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"cars","autos","True"," noflight",69.56521739,23,13045,283,"NNS",75,0.276595745,2,3,81.81818182,"car",1117308,4,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3030",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"always","siempre","True"," noflight",73.33333333,30,9538,192,"RB",200,0.957446809,1,1,90.90909091,"always",6795349,3,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3031",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"struggles","nose","False"," noflight",23.52941176,17,12531,3088,"NNS",84,0.489361702,2,5,81.81818182,"struggle",60128,8,"True","False",1994-01-01,"Peru","",24.8328505484035,2
"3032",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"finally","finalmente","True"," noflight",33.33333333,27,10836,811,"RB",236,0.808510638,1,2,90.90909091,"finally",1936423,7,"True","True",1994-01-01,"Peru","",24.8328505484035,3
"3033",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",6,"found","encontrar","False"," noflight",14.28571429,21,9544,80,"NN",155,0.893617021,1,6,90.90909091,"find",6194922,9,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"3034",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"kick","patada","True"," noflight",20,25,10007,4244,"NN",44,0.510638298,2,2,81.81818182,"kick",234455,8,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3035",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",5,"stuff","lanzado","False"," noflight",33.33333333,21,12284,5080,"NN",105,0.744680851,1,5,90.90909091,"stuff",1689055,7,"True","False",1994-01-01,"Peru","",24.8793950312396,1
"3036",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"mind","mete","False"," noflight",71.42857143,28,10838,573,"NN",122,0.872340426,1,1,90.90909091,"mind",2366626,3,"True","False",1994-01-01,"Peru","",24.8328505484035,1
"3037",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"door","puerta","True"," noflight",75.75757576,33,10778,707,"NN",877,0.765957447,1,1,90.90909091,"door",1561181,3,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3038",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"chest","pecho","True"," noflight",50,30,10529,2603,"NN",107,0.468085106,2,1,81.81818182,"chest",454475,5,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3039",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"city","ciudad","True"," noflight",58.06451613,31,9577,212,"NN",127,0.425531915,2,2,81.81818182,"city",5335196,5,"True","True",1994-01-01,"Peru","",24.8328505484035,2
"3040",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",2,"strong","fuerte","True"," noflight",70.83333333,24,9616,473,"JJ",60,0.595744681,2,2,81.81818182,"strong",2449024,3,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3041",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",6,"half","medio","False"," noflight",35,20,10780,6405,"NN",84,0.638297872,2,6,81.81818182,"half",1635349,7,"True","False",1994-01-01,"Peru","",24.8328505484035,1
"3042",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",4,"womans","mujeres","True"," noflight",63.63636364,22,16163,259,"NNS",2,0.042553191,2,4,81.81818182,"woman",37796,4,"True","True",1994-01-01,"Peru","",24.8793950312396,2
"3043",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"it","eso","True"," noflight",36.84210526,19,9513,12,"PRP",8273,1,1,1,90.90909091,"it",123808427,7,"True","True",1994-01-01,"Peru","",24.8793950312396,1
"3044",2018-11-01,"es","87668318-6ea4-4631-9019-30dab9541dca",1,"if","si","True"," noflight",62.96296296,27,9510,30,"IN",1051,1,1,1,90.90909091,"if",44780675,4,"True","True",1994-01-01,"Peru","",24.8328505484035,1
"3045",2018-11-18,"es","87668318-6ea4-4631-9019-30dab9541dca",3,"cared","preocupado","False"," noflight",25,28,16634,398,"VBN",3,0.063829787,2,3,81.81818182,"care",107245,8,"True","False",1994-01-01,"Peru","",24.8793950312396,1
