,Unnamed: 0,date,language_x,userid,level,word,guess,success,flight,success_rate,offered,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket,model_prediction,model_correct,dob,country,language_y,age
2385,2386,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,6,making,haciendo,False, noflight,8.0,25,12238,34.0,VBG,135,0.8297872340000001,1,6,90.90909091,make,4986719,10,True,False,1985-01-01,Mexico,Spanish,33.971996648797194
2388,2389,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,3,position,posiciÃ³n,True, noflight,28.57142857,14,9701,475.0,NN,47,0.46808510600000003,2,3,81.81818182,position,2403749,8,True,True,1985-01-01,Mexico,Spanish,33.971996648797194
2389,2390,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,1,short,corto,True, noflight,60.86956522,23,9583,562.0,JJ,72,0.574468085,2,1,81.81818182,short,2370510,4,True,True,1985-01-01,Mexico,Spanish,33.971996648797194
2390,2391,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,5,army,armada,True, noflight,57.89473684,19,10189,1534.0,NN,84,0.319148936,2,5,81.81818182,army,869164,5,True,True,1985-01-01,Mexico,Spanish,33.971996648797194
2391,2392,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,4,calls,llamadas,True, noflight,52.38095238,21,12589,166.0,NNS,75,0.446808511,2,4,81.81818182,call,487961,5,True,True,1985-01-01,Mexico,Spanish,33.971996648797194
2392,2393,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,4,worse,peor,True, noflight,35.0,20,9946,347.0,JJR,44,0.531914894,2,4,81.81818182,bad,722756,7,True,True,1985-01-01,Mexico,Spanish,33.971996648797194
2393,2394,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,4,her,sÃº,False, noflight,37.5,24,9508,306.0,PRP$,3011,1.0,1,4,90.90909091,her,12282014,7,True,False,1985-01-01,Mexico,Spanish,33.971996648797194
2394,2395,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,5,closes,mas cercano,False, noflight,20.0,15,12447,932.0,NNS,99,0.553191489,2,5,81.81818182,close,113314,8,True,False,1985-01-01,Mexico,Spanish,33.971996648797194
2395,2396,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,11,shrug,?,False, noflight,8.333333332999999,24,15840,,NN,3,0.063829787,2,11,0.0,shrug,12473,10,False,True,1985-01-01,Mexico,Spanish,33.971996648797194
2396,2397,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,5,climbing,escalando,True, noflight,40.0,15,12930,6080.0,VBG,23,0.319148936,3,5,72.72727273,climb,139006,6,True,True,1985-01-01,Mexico,Spanish,33.971996648797194
2397,2398,2018-12-22,es,003783b8-bcbe-45f4-a6bb-1d81c343c0cf,5,climbing,escalando,True, noflight,40.0,15,17282,4213.0,VBG,23,0.319148936,3,5,72.72727273,climb,139006,6,True,True,1985-01-01,Mexico,Spanish,33.971996648797194
2405,2406,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,1,the,asdasd,False, noflight,72.0,25,10443,1.0,DT,30272,1.0,1,1,90.90909091,the,746240010,3,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2406,2407,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,2,cold,láº¡nh,True, noflight,78.125,32,10458,4387.0,NN,76,0.595744681,2,2,81.81818182,cold,1094920,3,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2407,2408,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,5,pretty,pretty,False, noflight,45.0,20,11317,568.0,RB,129,0.808510638,1,5,90.90909091,pretty,2719031,6,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2408,2409,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,1,two,hello,False, noflight,65.38461538,26,9531,92.0,CD,526,1.0,1,1,90.90909091,two,14465471,4,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2409,2410,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,2,kettle,áº¥m Ä‘un nÆ°á»›c,True, noflight,41.17647059,17,12121,9586.0,NN,4,0.063829787,2,2,81.81818182,kettle,51390,6,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2410,2411,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,2,frames,khung,True, noflight,38.88888889,54,17872,4559.0,NNS,1,0.021276596000000002,2,2,81.81818182,frame,250895,7,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2411,2412,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,2,frames,khung,True, noflight,38.88888889,54,16672,4559.0,NNS,1,0.021276596000000002,2,2,81.81818182,frame,250895,7,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2412,2413,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,3,mapped,báº£n Ä‘á»“\,False, noflight,14.81481481,27,17883,4611.0,V,0,0.0,2,3,81.81818182,map,59461,9,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2413,2414,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,2,their,cá»§a há»,True, noflight,39.39393939,33,10444,39.0,PRP$,745,0.9361702129999999,1,2,90.90909091,their,33755027,7,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2414,2415,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,1,dogs,chÃ³,True, noflight,77.77777778,27,12957,665.0,NNS,111,0.29787234,2,1,81.81818182,dog,891229,3,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2415,2416,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,4,coolest,coolest,True, noflight,4.166666667,24,16617,12092.0,NN,2,0.042553191,1,4,90.90909091,cool,62104,10,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2416,2417,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,1,force,force,False, noflight,50.0,18,9657,698.0,NN,54,0.489361702,2,1,81.81818182,force,1429864,5,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2417,2418,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,11,needing,cáº§n,True, noflight,33.33333333,21,16108,280.0,VBG,3,0.042553191,2,11,9.090909091,need,198558,7,False,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2418,2419,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,1,chest,cá»,False, noflight,50.0,30,10529,2603.0,NN,107,0.46808510600000003,2,1,81.81818182,chest,454475,5,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2419,2420,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,6,cools,mÃ¡t máº»,False, noflight,0.0,20,17368,12092.0,NNS,3,0.063829787,1,6,90.90909091,cool,32076,10,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2420,2421,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,1,fish,cÃ¡,True, noflight,75.0,24,10782,6894.0,NN,205,0.553191489,1,1,90.90909091,fish,1046256,3,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2421,2422,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,11,chase,adsadsadsa,False, noflight,20.0,20,15839,,NN,67,0.021276596000000002,2,11,72.72727273,chase,104935,8,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2422,2423,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,5,guessed,ngÆ°á»i dÃ¹ng,False, noflight,13.63636364,22,16692,5418.0,VBN,1,0.021276596000000002,1,5,90.90909091,guess,68432,9,True,False,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2423,2424,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,3,bad,tá»‡,True, noflight,64.0,25,9658,347.0,JJ,222,0.914893617,1,3,90.90909091,bad,2718289,4,True,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2424,2425,2018-12-06,vi,5a53c852-ef97-44d6-8636-30085e155aa8,11,shrug,aaaaaa,False, noflight,8.333333332999999,24,15840,,NN,3,0.063829787,2,11,0.0,shrug,12473,10,False,True,2001-01-01,Vietnam,Vietnamese,17.9278396241396
2425,2426,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,1,the,thiÌ€,False, languagerank,72.0,25,10443,1.0,DT,30272,1.0,1,1,90.90909091,the,746240010,3,True,False,2000-01-01,Vietnam,English (United States),18.932652871247
2426,2427,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,1,behind,sau,False, languagerank,44.44444444,27,10795,3160.0,IN,551,0.893617021,1,1,90.90909091,behind,1974713,6,True,False,2000-01-01,Vietnam,English (United States),18.932652871247
2428,2429,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,1,audiences,khaÌn giaÌ‰,True, languagerank,50.0,18,16664,1251.0,N,0,0.0,2,1,81.81818182,audience,248722,5,True,True,2000-01-01,Vietnam,English (United States),18.932652871247
2429,2430,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,1,supposed,cho rÄƒÌ€ng,False, languagerank,44.44444444,18,12437,3087.0,VBN,69,0.574468085,2,1,81.81818182,supposed,614711,6,True,False,2000-01-01,Vietnam,English (United States),18.932652871247
2430,2431,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,1,seeing,Ä‘ang nhiÌ€n,True, languagerank,56.52173913,23,12481,66.0,VBG,60,0.531914894,2,1,81.81818182,see,1121131,5,True,True,2000-01-01,Vietnam,English (United States),18.932652871247
2433,2434,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,2,thought,nghiÌƒ,True, languagerank,38.095238099999996,21,12230,94.0,NN,266,0.872340426,1,2,90.90909091,think,2599391,7,True,True,2000-01-01,Vietnam,English (United States),18.932652871247
2434,2435,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,2,thought,nghiÌƒ,True, languagerank,38.095238099999996,21,16506,967.0,NN,266,0.872340426,6,2,90.90909091,think,2599391,7,True,True,2000-01-01,Vietnam,English (United States),18.932652871247
2435,2436,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,2,including,kÃªÌ‰ caÌ‰,True, languagerank,46.66666667,15,16122,137.0,VBG,21,0.276595745,9,2,63.63636364,include,510149,6,True,True,2000-01-01,Vietnam,English (United States),18.932652871247
2436,2437,2018-12-07,vi,19af7d2d-5d17-4a4a-909a-f54c9bc69de7,2,including,kÃªÌ‰ caÌ‰,True, languagerank,46.66666667,15,13106,222.0,VBG,21,0.276595745,4,2,63.63636364,include,510149,6,True,True,2000-01-01,Vietnam,English (United States),18.932652871247
2438,2439,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,mines,mans,False, languagerank,31.03448276,29,17233,6210.0,NNS,1,0.021276596000000002,1,1,90.90909091,mine,116447,7,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2439,2440,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,year,gads,True, languagerank,60.0,25,10274,51.0,NN,63,0.574468085,2,2,81.81818182,year,11953901,4,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2443,2444,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,morning,rÄ«ts,True, languagerank,75.0,24,9579,855.0,NN,176,0.872340426,1,1,90.90909091,morning,1753441,3,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2449,2450,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,helmet,bruÅ†ucepure,True, languagerank,29.03225806,31,13144,3795.0,NN,76,0.25531914899999997,2,2,81.81818182,helmet,201625,8,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2452,2453,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,projects,projects,False, languagerank,41.17647059,17,17717,266.0,NNS,5,0.063829787,7,1,36.36363636,project,1603372,6,False,True,1964-01-01,Latvia,English (United States),54.8622557099129
2453,2454,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,projects,projects,False, languagerank,41.17647059,17,16167,266.0,NNS,5,0.063829787,7,1,36.36363636,project,1603372,6,False,True,1964-01-01,Latvia,English (United States),54.8622557099129
2454,2455,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,step,solis,True, languagerank,37.5,24,10095,410.0,NN,101,0.595744681,1,2,90.90909091,step,2205380,7,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2457,2458,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,hotdog,ezis,False, languagerank,15.38461538,26,12133,56060.0,NN,0,0.0,2,2,81.81818182,hotdog,3071,9,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2459,2460,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,cry,raud,False, languagerank,83.33333333,30,10820,6156.0,NN,69,0.595744681,2,2,81.81818182,cry,128772,2,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2460,2461,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,audiences,klausÄ«tÄji,False, languagerank,50.0,18,16664,1251.0,N,0,0.0,2,1,81.81818182,audience,248722,5,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2463,2464,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,cloud,mÄkoÅ†i,False, languagerank,56.52173913,23,12606,11601.0,NN,43,0.446808511,2,2,81.81818182,cloud,822551,5,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2466,2467,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,king,karalis,False, languagerank,79.41176471,34,9699,1006.0,NN,287,0.425531915,1,2,90.90909091,king,1312528,3,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2467,2468,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,person,persona,True, languagerank,77.27272727,22,10805,284.0,NN,46,0.531914894,2,1,81.81818182,person,4302807,3,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2468,2469,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,team,komanda,True, languagerank,57.69230769,26,10102,154.0,NN,56,0.36170212799999996,2,2,81.81818182,team,6402306,5,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2469,2470,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,abandoned,abandoned,False, languagerank,40.0,15,13458,8493.0,VBN,17,0.212765957,5,1,54.54545455,abandon,157924,6,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2470,2471,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,abandoned,abandoned,False, languagerank,40.0,15,17685,3837.0,VBN,17,0.212765957,10,1,54.54545455,abandon,157924,6,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2471,2472,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,it,tas,True, languagerank,36.84210526,19,9513,12.0,PRP,8273,1.0,1,1,90.90909091,it,123808427,7,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2472,2473,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,instant,Å¡Ä·Ä«stoÅ¡s,False, languagerank,57.14285714,14,11107,8098.0,NN,15,0.23404255300000001,5,2,54.54545455,instant,304089,5,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2473,2474,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,hearing,dzirde,True, languagerank,40.90909091,22,12553,375.0,NN,38,0.489361702,2,2,81.81818182,hear,386287,6,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2475,2476,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,1,hot,karsts,True, languagerank,82.75862069,29,10482,830.0,JJ,80,0.6808510640000001,2,1,81.81818182,hot,1737935,2,True,True,1964-01-01,Latvia,English (United States),54.8622557099129
2476,2477,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,strength,taisns,False, languagerank,28.57142857,21,9833,1191.0,NN,42,0.425531915,2,2,81.81818182,strength,1104138,8,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2478,2479,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,emerges,iestÄdes,False, languagerank,17.39130435,23,12546,2731.0,NNS,48,0.489361702,2,2,81.81818182,emerge,53080,9,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2481,2482,2018-11-11,lv,17a0563b-da92-481d-bf7d-e99906022cfe,2,takes,Å†em,False, languagerank,21.05263158,38,12256,62.0,VBZ,420,0.808510638,1,2,90.90909091,take,2411524,8,True,False,1964-01-01,Latvia,English (United States),54.8622557099129
2486,2487,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,mines,mas,False, languagerank,31.03448276,29,17233,6210.0,NNS,1,0.021276596000000002,1,1,90.90909091,mine,116447,7,True,False,2003-01-01,Colombia,Spanish,15.871668647088802
2487,2488,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,today,hoy,True, languagerank,62.96296296,27,10492,298.0,NN,168,0.85106383,1,1,90.90909091,today,4631862,4,True,True,2003-01-01,Colombia,Spanish,15.871668647088802
2489,2490,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,5,stay,sentarse,False, noflight,37.03703704,27,12217,499.0,NN,274,0.893617021,1,5,90.90909091,stay,2024884,7,True,False,2003-01-01,Colombia,Spanish,15.860717004068501
2490,2491,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,2,little,pequeÃ±o,True, languagerank,64.28571429,28,9515,582.0,JJ,1000,1.0,1,2,90.90909091,little,3572297,4,True,True,2003-01-01,Colombia,Spanish,15.871668647088802
2491,2492,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,2,bet,morder,False, languagerank,20.0,20,12418,5007.0,NN,48,0.595744681,2,2,81.81818182,bet,217828,8,True,False,2003-01-01,Colombia,Spanish,15.871668647088802
2492,2493,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,2,okay,ok,True, languagerank,37.93103448,29,12245,4224.0,NN,763,0.8297872340000001,1,2,90.90909091,okay,347756,7,True,True,2003-01-01,Colombia,Spanish,15.871668647088802
2493,2494,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,2,next,siguiente,True, noflight,68.42105263,19,12219,219.0,JJ,321,0.893617021,1,2,90.90909091,next,6045354,4,True,True,2003-01-01,Colombia,Spanish,15.860717004068501
2494,2495,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,foods,comidas,True, languagerank,61.53846154,26,16170,273.0,N,0,0.0,1,1,90.90909091,food,841168,4,True,True,2003-01-01,Colombia,Spanish,15.871668647088802
2497,2498,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,4,breaks,romper,False, noflight,25.0,24,12431,633.0,NNS,84,0.574468085,2,4,81.81818182,break,226102,8,True,False,2003-01-01,Colombia,Spanish,15.860717004068501
2498,2499,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,4,breaks,romperse,False, languagerank,25.0,24,12431,633.0,NNS,84,0.574468085,2,4,81.81818182,break,226102,8,True,False,2003-01-01,Colombia,Spanish,15.871668647088802
2499,2500,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,2,futures,futuros,True, noflight,31.81818182,22,16371,730.0,N,0,0.0,2,2,81.81818182,future,117666,7,True,True,2003-01-01,Colombia,Spanish,15.860717004068501
2501,2502,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,hands,manos,True, noflight,62.5,24,12280,299.0,NNS,358,0.765957447,1,1,90.90909091,hand,1551945,4,True,True,2003-01-01,Colombia,Spanish,15.860717004068501
2504,2505,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,wrong,roto,False, languagerank,15.0,20,9661,12116.0,JJ,212,0.872340426,1,1,90.90909091,wrong,1541468,9,True,False,2003-01-01,Colombia,Spanish,15.871668647088802
2505,2506,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,high,grande,False, noflight,51.72413793,29,12263,116.0,JJ,170,0.787234043,1,1,90.90909091,high,7087547,5,True,False,2003-01-01,Colombia,Spanish,15.860717004068501
2506,2507,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,11,real,real,True, noflight,77.77777778,18,12250,344.0,JJ,177,0.808510638,1,11,0.0,real,4063071,3,False,False,2003-01-01,Colombia,Spanish,15.860717004068501
2507,2508,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,5,ground,no,False, noflight,26.08695652,23,10786,7441.0,NN,320,0.70212766,1,5,90.90909091,ground,1696253,8,True,False,2003-01-01,Colombia,Spanish,15.860717004068501
2509,2510,2018-11-11,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,going,ir,False, noflight,20.68965517,29,9506,49.0,VBG,800,0.957446809,1,1,90.90909091,go,8570874,8,True,False,2003-01-01,Colombia,Spanish,15.860717004068501
2512,2513,2018-11-15,es,49e0e5b1-39ba-417e-bd51-3745da42baba,1,ashamed,ashamo,False, languagerank,30.76923077,13,13038,8603.0,VBN,16,0.29787234,4,1,63.63636364,ashamed,71935,7,True,False,2003-01-01,Colombia,Spanish,15.871668647088802
2513,2514,2018-12-26,es,6fb254d5-8567-4d0e-805c-c97ac5baee08,2,systems,sistemas,True, languagerank,70.0,10,16117,128.0,NNS,4,0.063829787,4,2,63.63636364,system,2411614,3,True,True,2011-01-01,Argentina,Spanish,7.98374776175796
2516,2517,2018-12-26,es,6fb254d5-8567-4d0e-805c-c97ac5baee08,1,chicken,pollo,True, languagerank,65.38461538,26,10125,1915.0,NN,81,0.276595745,2,1,81.81818182,chicken,608713,4,True,True,2011-01-01,Argentina,Spanish,7.98374776175796
2518,2519,2018-12-26,es,6fb254d5-8567-4d0e-805c-c97ac5baee08,1,moment,momento,True, languagerank,72.72727273,22,12242,754.0,NN,201,0.8297872340000001,1,1,90.90909091,moment,1547873,3,True,True,2011-01-01,Argentina,Spanish,7.98374776175796
2524,2525,2018-12-26,es,6fb254d5-8567-4d0e-805c-c97ac5baee08,2,puppies,cachorros,True, languagerank,60.0,10,17782,4199.0,NNS,1,0.021276596000000002,6,2,45.45454545,puppy,86750,4,False,False,2011-01-01,Argentina,Spanish,7.98374776175796
2526,2527,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,1,us,nosotros,True, languagerank,31.57894737,19,10448,117.0,PRP,672,0.957446809,1,1,90.90909091,us,10357927,7,True,True,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2529,2530,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,1,climb,escalar,True, languagerank,24.0,25,9996,7403.0,NN,89,0.659574468,2,1,81.81818182,climb,210268,8,True,True,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2532,2533,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,2,fighting,peleando,True, languagerank,44.18604651,43,12508,5002.0,VBG,63,0.5106382979999999,2,2,81.81818182,fight,431521,6,True,True,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2533,2534,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,2,fighting,peleando,True, languagerank,44.18604651,43,16625,2018.0,VBG,63,0.5106382979999999,1,2,81.81818182,fight,431521,6,True,True,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2534,2535,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,3,having,teniendo,True, languagerank,47.36842105,19,12323,10.0,VBG,85,0.6808510640000001,2,3,81.81818182,have,5127337,6,True,True,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2535,2536,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,2,next,siguiente,True, languagerank,68.42105263,19,12219,219.0,JJ,321,0.893617021,1,2,90.90909091,next,6045354,4,True,True,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2540,2541,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,1,miss,perdido,False, languagerank,56.25,16,12296,4108.0,NN,289,0.723404255,1,1,90.90909091,miss,677877,5,True,False,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2541,2542,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,2,accepted,aceptado,True, languagerank,23.07692308,13,14562,6878.0,JJ,8,0.127659574,7,2,36.36363636,accept,583552,8,False,False,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2542,2543,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,2,accepted,aceptado,True, languagerank,23.07692308,13,16443,864.0,JJ,8,0.127659574,5,2,36.36363636,accept,583552,8,False,False,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2543,2544,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,2,facts,factores,False, languagerank,10.52631579,19,16190,333.0,NNS,2,0.042553191,2,2,81.81818182,fact,635511,9,True,False,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2546,2547,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,2,happily,felicidad,False, languagerank,47.82608696,23,12678,5685.0,RB,58,0.404255319,2,2,81.81818182,happily,151474,6,True,False,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2550,2551,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,1,mode,modo,True, languagerank,90.0,10,14147,1085.0,NN,11,0.14893617,6,1,45.45454545,mode,1194852,1,False,False,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2555,2556,2018-11-05,es,415f28db-401d-4ddd-b678-7d48df8f956e,1,minds,mentes,True, languagerank,18.75,16,16291,573.0,NNS,1,0.021276596000000002,1,1,90.90909091,mind,327103,9,True,True,1987-01-01,Colombia,Spanish (Latin America),31.8446399921148
2558,2559,2018-12-26,vi,86113c3f-3dff-4ad2-9eb7-a1e2682d143e,1,smile,má»‰m cÆ°á»i,True, languagerank,50.0,24,10018,4169.0,NN,117,0.723404255,1,1,90.90909091,smile,265770,5,True,True,2002-01-01,Vietnam,Vietnamese,16.9832604136436
2559,2560,2018-12-26,vi,86113c3f-3dff-4ad2-9eb7-a1e2682d143e,1,morning,buá»•i sÃ¡ng,True, languagerank,75.0,24,9579,855.0,NN,176,0.872340426,1,1,90.90909091,morning,1753441,3,True,True,2002-01-01,Vietnam,Vietnamese,16.9832604136436
2560,2561,2018-12-26,vi,86113c3f-3dff-4ad2-9eb7-a1e2682d143e,1,hour,giá»,True, languagerank,77.27272727,22,12765,268.0,NN,47,0.36170212799999996,2,1,81.81818182,hour,1488167,3,True,True,2002-01-01,Vietnam,Vietnamese,16.9832604136436
2561,2562,2018-12-26,vi,86113c3f-3dff-4ad2-9eb7-a1e2682d143e,2,breath,hÆ¡i thá»Ÿ,True, languagerank,0.0,23,9832,3106.0,NN,104,0.6808510640000001,1,2,90.90909091,breath,353235,10,True,True,2002-01-01,Vietnam,Vietnamese,16.9832604136436
2562,2563,2018-12-26,vi,86113c3f-3dff-4ad2-9eb7-a1e2682d143e,1,battle,tráº­n chiáº¿n,True, languagerank,54.16666667,24,10209,4743.0,NN,45,0.404255319,2,1,81.81818182,battle,942038,5,True,True,2002-01-01,Vietnam,Vietnamese,16.9832604136436
